,TF,log2FC,change_type,t,p,BH_q,BH_sig5,BH_sig1
681,MA0646.1.GCM1,-0.07422873564143675,TF_decrease,0.2458540630182421_KS,0.635261511929352,0.8873616507653934,False,False
682,MA0003.5.TFAP2A,-0.20606338047425124,TF_decrease,0.09934528892684315_KS,0.4176564338616223,0.7667026401510801,False,False
683,MA1974.2.ZNF211,0.021503218545060702,TF_increase,0.1935942217749097_KS,0.9144074580796927,0.9790539388369547,False,False
684,MA1645.2.NKX2-2,-0.83749114772294,TF_decrease,0.3738626964433416_KS,0.8778253427582601,0.9584378670069721,False,False
685,MA0070.2.PBX1,0.49135266330453475,TF_increase,0.20780815011289155_KS,0.34102740045213403,0.7103325411041939,False,False
686,MA1511.2.KLF10,-1.3397662378221185,TF_decrease,0.7461761058288549_KS,0.5082644628099177,0.8239640616896087,False,False
687,MA0658.1.LHX6,-0.007581357410812999,TF_decrease,0.24233637116818557_KS,0.800977785166742,0.9557770396644278,False,False
688,MA1115.1.POU5F1,-0.6226469589616139,TF_decrease,0.3540458436895885_KS,0.3550196315419996,0.7261013007474852,False,False
689,MA0829.2.SREBF1,-0.4962842811294123,TF_decrease,0.1355905982455215_KS,6.938968493166562e-10,7.986752735634713e-07,True,True
690,MA0800.2.EOMES,0.4577944956477244,TF_increase,0.1611919611919612_KS,0.777242644680765,0.9557770396644278,False,False
691,MA0690.1.TBX21,-0.4405012557307448,TF_decrease,0.21087588210875882_KS,0.6427208584212392,0.8945244353601526,False,False
692,MA0888.1.EVX2,0.101599630744376,TF_increase,0.21721900866063723_KS,0.5066758959679224,0.8239640616896087,False,False
693,MA2003.1.NKX2-4,-0.6683719206330823,TF_decrease,0.2454699434342143_KS,0.3574206091641701,0.7282347053071286,False,False
694,MA1553.1.RARG,-0.4948134125897101,TF_decrease,0.2806799336650083_KS,0.47392432965767506,0.8202810577984723,False,False
695,MA1154.2.ZNF282,-0.4523016533744547,TF_decrease,0.12219873150105708_KS,0.36986644004684227,0.7322157275133551,False,False
696,MA0805.1.TBX1,0.46003554779167277,TF_increase,0.14514976579601002_KS,0.3886787255989233,0.7473287295292663,False,False
697,MA0144.2.STAT3,0.2630694742944062,TF_increase,0.23728015075376885_KS,0.04766050288326136,0.2134522911230888,False,False
698,MA0838.1.CEBPG,-0.1124103885296447,TF_decrease,0.1320142378559464_KS,0.5943293308398433,0.8710111938123284,False,False
699,MA1599.1.ZNF682,-1.3378639521678013,TF_decrease,0.28503403534562655_KS,0.2009832270707257,0.5677106470459884,False,False
